X,Y,OBJECTID,ID_MP,MP_INT_RTE_NAME,ROUTEID,COUNTY,ID_PREFIX,ID_RTE_NO,MP_SUFFIX,MUN_SORT,ROAD_NAME,SPEED_LIMIT,ROUTEID_RH,COUNTY_NAME
-76.871533339039217,38.642620314093122,2556,0.068,SPEED LIMIT 30 MPH,08000MD00005S 03EE**************,8,MD,5,S ,0,SHLAGEL RD,30,08000MD00005S-1-----,CHARLES
-76.941243517775234,38.498030409301926,2557,29.18,SPEED LIMIT 50 MPH,08000MD00006  01EE**************,8,MD,6,  ,0,CHARLES ST,50,08000MD00006--1-----,CHARLES
-77.121435411908578,38.48602808269866,2558,16.314,SPEED LIMIT 50 MPH,08000MD00006  01EE**************,8,MD,6,  ,0,CHARLES ST,50,08000MD00006--1-----,CHARLES
-77.154848415089731,38.39495813018965,2559,0.761,SPEED LIMIT 50 MPH,08000MD00006  01EE**************,8,MD,6,  ,0,CHARLES ST,50,08000MD00006--1-----,CHARLES
-77.12687590122168,38.604811464644044,2560,4.41,SPEED LIMIT 40 MPH,08000MD00210  09SS**************,8,MD,210,  ,0,INDIAN HEAD HWY (SB/L),40,08000MD00210--2-----,CHARLES
-77.030790105968961,38.578617699510311,2561,9.124,SPEED LIMIT 40 MPH,08000MD00227  01EE**************,8,MD,227,  ,0,POMFRET RD,40,08000MD00227--1-----,CHARLES
-77.016116960337769,38.58884251727828,2562,0.11,SPEED LIMIT 40 MPH,08000MD00229  01NN**************,8,MD,229,  ,0,BENSVILLE RD,40,08000MD00229--1-----,CHARLES
-76.860900203803297,38.411215475242294,2563,5.557,SPEED LIMIT 55 MPH,08000MD00234  01EE**************,8,MD,234,  ,0,BUDDS CREEK RD,55,08000MD00234--1-----,CHARLES
-76.95191101626574,38.407729546157981,2564,0.084,SPEED LIMIT 55 MPH,08000MD00234  01EE**************,8,MD,234,  ,0,BUDDS CREEK RD,55,08000MD00234--1-----,CHARLES
-76.85654646038833,38.274186826186188,2565,0.91,SPEED LIMIT 50 MPH,08000MD00254  01NN**************,8,MD,254,  ,0,COBB ISLAND RD,50,08000MD00254--1-----,CHARLES
-76.951314301355097,38.375004373443595,2566,9.28,SPEED LIMIT 35 MPH,08000MD00257  01NN**************,8,MD,257,  ,0,ROCK POINT RD,35,08000MD00257--1-----,CHARLES
-76.893320606324735,38.322983137994008,2567,3.94,SPEED LIMIT 50 MPH,08000MD00257  01NN**************,8,MD,257,  ,0,ROCK POINT RD,50,08000MD00257--1-----,CHARLES
-76.74731577029668,38.540845186996037,2568,0.09,SPEED LIMIT 50 MPH,08000MD00381  01NN**************,8,MD,381,  ,0,BRANDYWINE RD,50,08000MD00381--1-----,CHARLES
-76.783714320731335,38.532373525387321,2569,0.88,SPEED LIMIT 40 MPH,08000MD00625  09SS**************,8,MD,625,  ,0,OLD LEONARDTOWN RD (SB/L),40,08000MD00625--2-----,CHARLES
-76.796743171201854,38.547445206613745,2570,0.032,SPEED LIMIT 30 MPH,08000MD00625A 01EE**************,8,MD,625,A ,0,FOSTER LA,30,08000MD00625A-1-----,CHARLES
-76.931195766100927,38.602224073605377,2571,0.507,SPEED LIMIT 35 MPH,08000MD00925  01NN**************,8,MD,925,  ,0,OLD WASHINGTON RD,35,08000MD00925--1-----,CHARLES
-76.918348360944762,38.618645030777124,2572,22.636,SPEED LIMIT 45 MPH,08000US00301  01NN**************,8,US,301,  ,0,CRAIN HWY,45,08000US00301--1-----,CHARLES
-76.965981171355722,38.366485826484706,2573,2.734,SPEED LIMIT 55 MPH,08000US00301  01NN**************,8,US,301,  ,0,CRAIN HWY,55,08000US00301--1-----,CHARLES
-76.932385134638793,38.605123001026136,2574,4.83,SPEED LIMIT 55 MPH,08000US00301  09SS**************,8,US,301,  ,0,CRAIN HWY (SB/L),55,08000US00301--2-----,CHARLES
-75.835349770663001,38.57585063227409,2575,8.506,SPEED LIMIT 40 MPH,09000MD00014  01EE**************,9,MD,14,  ,0,SECRETARY RD,40,09000MD00014--1-----,DORCHESTER
-75.955563575133695,38.605281863126592,2576,1.04,SPEED LIMIT 30 MPH,09000MD00014  01EE**************,9,MD,14,  ,0,SECRETARY RD,30,09000MD00014--1-----,DORCHESTER
-75.91321178151334,38.629037213417874,2577,27.454,SPEED LIMIT 35 MPH,09000MD00016  01EE**************,9,MD,16,  ,0,EAST NEW MARKET ELLWOOD RD,35,09000MD00016--1-----,DORCHESTER
-75.933991373510352,38.591973241976824,2578,24.454,SPEED LIMIT 40 MPH,09000MD00016  01EE**************,9,MD,16,  ,0,EAST NEW MARKET ELLWOOD RD,40,09000MD00016--1-----,DORCHESTER
-75.85536920916492,38.639980026012957,2579,0.6,SPEED LIMIT 50 MPH,09000MD00307  01NN**************,9,MD,307,  ,0,BROAD ST,50,09000MD00307--1-----,DORCHESTER
-75.891891414495049,38.696895257127181,2580,0.187,SPEED LIMIT 50 MPH,09000MD00318  01EE**************,9,MD,318,  ,0,PRESTON RD,50,09000MD00318--1-----,DORCHESTER
-76.084868802793508,38.564511246694316,2581,10.008,SPEED LIMIT 25 MPH,09000MD00343  01EE**************,9,MD,343,  ,0,WASHINGTON ST,25,09000MD00343--1-----,DORCHESTER
-76.081480315321002,38.568120796741546,2582,0.995,SPEED LIMIT 25 MPH,09019MU00690  01EE**************,9,MU,690,  ,19,HIGH ST,25,09019MU00690--1-----,DORCHESTER
-77.353102066294312,39.604937681296597,2583,1.867,SPEED LIMIT 40 MPH,10000CO00064  01NN**************,10,CO,64,  ,0,OLD FREDERICK RD,40,10000CO00064--1-----,FREDERICK
-77.546136284712588,39.435314525918422,2584,0.036,SPEED LIMIT 35 MPH,10000CO00209  01SS**************,10,CO,209,  ,0,OLD MIDDLETOWN RD,35,10000CO00209--1-----,FREDERICK
-77.503661222472303,39.425104099083313,2585,0.05,SPEED LIMIT 30 MPH,10000CO00237  01NN**************,10,CO,237,  ,0,RIDGE RD,30,10000CO00237--1-----,FREDERICK
-77.449366565203135,39.367531045278838,2586,8.88,SPEED LIMIT 40 MPH,10000CO00294  01NN**************,10,CO,294,  ,0,BALLENGER CREEK PIKE,40,10000CO00294--1-----,FREDERICK
-77.177150658679864,39.4205083103178,2587,4.316,SPEED LIMIT 40 MPH,10000CO00407  01SS**************,10,CO,407,  ,0,WOODVILLE RD,40,10000CO00407--1-----,FREDERICK
-77.294816823038488,39.309063609535883,2588,0.02,SPEED LIMIT 25 MPH,10000CO00758  01NN**************,10,CO,758,  ,0,PHEASANT LA,25,10000CO00758--1-----,FREDERICK
-77.349900742811244,39.32271218685419,2589,0.037,SPEED LIMIT 25 MPH,10000CO02109  01WW**************,10,CO,2109,  ,0,BENNETT CREEK BLVD,25,10000CO02109--1-----,FREDERICK
-77.59766776728695,39.517774004683147,2590,1.319,SPEED LIMIT 70 MPH,10000IS00070  01EE**************,10,IS,70,  ,0,EISENHOWER MEMORIAL HWY,70,10000IS00070--1-----,FREDERICK
-77.488845606731999,39.426372108851538,2591,10.39,SPEED LIMIT 70 MPH,10000IS00070  01EE**************,10,IS,70,  ,0,EISENHOWER MEMORIAL HWY,70,10000IS00070--1-----,FREDERICK
-77.554014367820486,39.577003956568291,2592,26.2,SPEED LIMIT 40 MPH,10000MD00017  01NN**************,10,MD,17,  ,0,S CHURCH ST,40,10000MD00017--1-----,FREDERICK
-77.169921828451962,39.354530822456411,2593,0.2,SPEED LIMIT 50 MPH,10000MD00027  01NN**************,10,MD,27,  ,0,RIDGE RD,50,10000MD00027--1-----,FREDERICK
-77.23168869022075,39.339174258219764,2594,12.39,SPEED LIMIT 35 MPH,10000MD00080  01EE**************,10,MD,80,  ,0,FINGERBOARD RD,35,10000MD00080--1-----,FREDERICK
-77.353996749689728,39.324016958293818,2595,5.137,SPEED LIMIT 40 MPH,10000MD00080  01EE**************,10,MD,80,  ,0,FINGERBOARD RD,40,10000MD00080--1-----,FREDERICK
-77.437567002605078,39.322980733885991,2596,4.65,SPEED LIMIT 40 MPH,10000MD00085  01NN**************,10,MD,85,  ,0,EAST ST,40,10000MD00085--1-----,FREDERICK
-77.430769420307413,39.337940216386755,2597,5.04,SPEED LIMIT 30 MPH,10000MD00085  09SS**************,10,MD,85,  ,0,EAST ST (SB/L),30,10000MD00085--2-----,FREDERICK
-76.536083308376163,39.172010618877891,2598,6.67,SPEED LIMIT 50 MPH,02000MD00173  01NN**************,2,MD,173,  ,0,FORT SMALLWOOD RD,50,02000MD00173--1-----,ANNE ARUNDEL
-76.535652259871924,39.171552052909526,2599,2.29,SPEED LIMIT 35 MPH,02000MD00173  09SS**************,2,MD,173,  ,0,FORT SMALLWOOD RD (SB/L),35,02000MD00173--2-----,ANNE ARUNDEL
-76.657798654929124,39.136673885988316,2600,1.91,SPEED LIMIT 45 MPH,02000MD00174  09WW**************,2,MD,174,  ,0,DONALDSON AVE (SB/L),45,02000MD00174--2-----,ANNE ARUNDEL
-76.692930822459971,39.158682141228773,2601,2.15,SPEED LIMIT 50 MPH,02000MD00176  01EE**************,2,MD,176,  ,0,DORSEY RD,50,02000MD00176--1-----,ANNE ARUNDEL
-76.711820292623869,39.158587752562731,2602,1.14,SPEED LIMIT 45 MPH,02000MD00176  01EE**************,2,MD,176,  ,0,DORSEY RD,45,02000MD00176--1-----,ANNE ARUNDEL
-76.740320491262864,39.162970911920048,2603,0.038,SPEED LIMIT 25 MPH,02000MD00176B 01EE**************,2,MD,176,B ,0,WRIGHT RD,25,02000MD00176B-1-----,ANNE ARUNDEL
-76.476994422385715,39.002691124464469,2604,0.07,SPEED LIMIT 35 MPH,02000MD00179  01EE**************,2,MD,179,  ,0,CAPE ST CLAIRE RD,35,02000MD00179--1-----,ANNE ARUNDEL
-76.797270704157498,39.096030851341872,2605,2.715,SPEED LIMIT 40 MPH,02000MD00198  09WW**************,2,MD,198,  ,0,LAUREL FT MEADE RD (WB/L),40,02000MD00198--2-----,ANNE ARUNDEL
-76.773198522539502,39.091163729855062,2606,1.38,SPEED LIMIT 50 MPH,02000MD00198  09WW**************,2,MD,198,  ,0,LAUREL FT MEADE RD (WB/L),50,02000MD00198--2-----,ANNE ARUNDEL
-76.557219808222086,38.926311031850496,2607,0.212,SPEED LIMIT 30 MPH,02000MD00253  01NN**************,2,MD,253,  ,0,MAYO RD,30,02000MD00253--1-----,ANNE ARUNDEL
-76.552430333385288,38.783671067492527,2608,2.76,SPEED LIMIT 40 MPH,02000MD00256  01EE**************,2,MD,256,  ,0,DEALE CHURCHTON RD,40,02000MD00256--1-----,ANNE ARUNDEL
-76.664027558736137,38.791428223836689,2609,0.41,SPEED LIMIT 50 MPH,02000MD00258  01EE**************,2,MD,258,  ,0,BAY FRONT RD,50,02000MD00258--1-----,ANNE ARUNDEL
-76.632988695053086,38.93128066783234,2610,0.632,SPEED LIMIT 35 MPH,02000MD00424  01NN**************,2,MD,424,  ,0,DAVIDSONVILLE RD,35,02000MD00424--1-----,ANNE ARUNDEL
-76.502542783950545,38.987387039409093,2611,0.32,SPEED LIMIT 30 MPH,02000MD00435  09SS**************,2,MD,435,  ,0,ANNAPOLIS ST (SB/L),30,02000MD00435--2-----,ANNE ARUNDEL
-76.539669811486775,38.983789162917716,2612,9.77,SPEED LIMIT 35 MPH,02000MD00450  01EE**************,2,MD,450,  ,0,WEST ST,35,02000MD00450--1-----,ANNE ARUNDEL
-76.66892908672655,38.992707517786478,2613,2.08,SPEED LIMIT 45 MPH,02000MD00450  01EE**************,2,MD,450,  ,0,WEST ST,45,02000MD00450--1-----,ANNE ARUNDEL
-76.549192938950313,38.986012351113708,2614,6.3,SPEED LIMIT 35 MPH,02000MD00450  09WW**************,2,MD,450,  ,0,COLLEGE AVE (WB/L),35,02000MD00450--2-----,ANNE ARUNDEL
-76.522845101037106,39.12126147070903,2615,0.6,SPEED LIMIT 40 MPH,02000MD00607  01NN**************,2,MD,607,  ,0,HOG NECK RD,40,02000MD00607--1-----,ANNE ARUNDEL
-76.641876802543976,39.222315651668886,2616,7.61,SPEED LIMIT 40 MPH,02000MD00648E 01NN**************,2,MD,648,E ,0,BALTO ANNAPOLIS BLVD,40,02000MD00648E-1-----,ANNE ARUNDEL
-76.641749549895749,39.200307234224482,2617,1.79,SPEED LIMIT 40 MPH,02000MD00648E 09SS**************,2,MD,648,E ,0,BALTO ANNAPOLIS BLVD (SB/L),40,02000MD00648E-2-----,ANNE ARUNDEL
-76.526717793922501,38.972626938466561,2618,2.45,SPEED LIMIT 40 MPH,02000MD00665  01EE**************,2,MD,665,  ,0,ARIS T ALLEN BLVD,40,02000MD00665--1-----,ANNE ARUNDEL
-76.739550770709997,39.129330079749984,2619,2.64,SPEED LIMIT 40 MPH,02000MD00713  09SS**************,2,MD,713,  ,0,ROCKENBACH RD (SB/L),40,02000MD00713--2-----,ANNE ARUNDEL
-76.457815839329086,39.027673062710718,2620,0.1,SPEED LIMIT 40 MPH,02000MD00908A 01EE**************,2,MD,908,A ,0,BUSCHS FRONTAGE RD,40,02000MD00908A-1-----,ANNE ARUNDEL
-76.690929980573145,39.186523589274906,2621,0.136,SPEED LIMIT 35 MPH,02000MD00995  01NN**************,2,MD,995,  ,0,AMTRAK WAY,35,02000MD00995--1-----,ANNE ARUNDEL
-76.672497300137948,39.18184696536305,2622,0.32,SPEED LIMIT 15 MPH,02000SR00030  03NN**************,2,SR,30,  ,0,NO NAME,15,02000SR00030--1-----,ANNE ARUNDEL
-76.411303803897511,39.018145460556376,2623,16.928,SPEED LIMIT 40 MPH,02000US00050  01EE**************,2,US,50,  ,0,BLUE STAR MEMORIAL HWY,40,02000US00050--1-----,ANNE ARUNDEL
-76.400493647550022,39.002499415999509,2624,18.138,SPEED LIMIT 50 MPH,02000US00050  01EE**************,2,US,50,  ,0,BLUE STAR MEMORIAL HWY,50,02000US00050--1-----,ANNE ARUNDEL
-76.511129913600428,38.983851624914813,2625,0.03,SPEED LIMIT 30 MPH,02003MU01100  01NN**************,2,MU,1100,  ,3,FARRAGUT RD,30,02003MU01100--1-----,ANNE ARUNDEL
-76.50248460366285,38.991605219996359,2626,0.254,SPEED LIMIT 25 MPH,02003MU02090  01NN**************,2,MU,2090,  ,3,MELVIN AVE,25,02003MU02090--1-----,ANNE ARUNDEL
-76.498235404384005,38.959830003143786,2627,0.716,SPEED LIMIT 25 MPH,02003MU03220  01NN**************,2,MU,3220,  ,3,TYLER AVE,25,02003MU03220--1-----,ANNE ARUNDEL
-76.655285946705177,39.718597477929343,2628,5.17,SPEED LIMIT 40 MPH,03000CO00044  01NN**************,3,CO,44,  ,0,FREELAND RD,40,03000CO00044--1-----,BALTIMORE
-76.813871072043057,39.473712800938884,2629,0.232,SPEED LIMIT 25 MPH,03000CO00453  01SS**************,3,CO,453,  ,0,CENTRAL AVE,25,03000CO00453--1-----,BALTIMORE
-76.595084602338204,39.448339868715436,2630,0.056,SPEED LIMIT 30 MPH,03000CO00810  01WW**************,3,CO,810,  ,0,TIMONIUM RD E,30,03000CO00810--1-----,BALTIMORE
-76.740142266408824,39.320791532665574,2631,6.105,SPEED LIMIT 30 MPH,03000CO02356  01EE**************,3,CO,2356,  ,0,DOGWOOD RD,30,03000CO02356--1-----,BALTIMORE
-76.547671666271157,39.376184166658661,2632,1.712,SPEED LIMIT 30 MPH,03000CO03481  01WW**************,3,CO,3481,  ,0,TAYLOR AVE,30,03000CO03481--1-----,BALTIMORE
-76.456102157397552,39.407642601504833,2633,0.53,SPEED LIMIT 30 MPH,03000CO04036  01NN**************,3,CO,4036,  ,0,CHAPEL RD,30,03000CO04036--1-----,BALTIMORE
-76.416494355847433,39.409232947369958,2634,0.009,SPEED LIMIT 25 MPH,03000CO06112  01EE**************,3,CO,6112,  ,0,NEW FORGE RD,25,03000CO06112--1-----,BALTIMORE
-76.654526848730526,39.409865256424837,2635,2.991,SPEED LIMIT 30 MPH,03000CO07032  01WW**************,3,CO,7032,  ,0,JOPPA RD W,30,03000CO07032--1-----,BALTIMORE
-76.52499738540611,39.294657101093037,2636,0.21,SPEED LIMIT 30 MPH,03000CO08006  01NN**************,3,CO,8006,  ,0,NORTH POINT RD,30,03000CO08006--1-----,BALTIMORE
-76.722628734985818,39.323289383103202,2637,0.25,SPEED LIMIT 30 MPH,03000CO08018  01EE**************,3,CO,8018,  ,0,GWYNN OAK AVE,30,03000CO08018--1-----,BALTIMORE
-76.678506281092083,39.453967573766207,2638,0.6,SPEED LIMIT 30 MPH,03000CO08871  01EE**************,3,CO,8871,  ,0,PADONIA RD,30,03000CO08871--1-----,BALTIMORE
-76.713987460280507,39.301312949518142,2639,4.553,SPEED LIMIT 25 MPH,03000IS00070  01EE**************,3,IS,70,  ,0,NO NAME,25,03000IS00070--1-----,BALTIMORE
-76.636629751054258,39.426401001975279,2640,5.05,SPEED LIMIT 60 MPH,03000IS00083  01NN**************,3,IS,83,  ,0,JONES FALLS EXPWY,60,03000IS00083--1-----,BALTIMORE
-76.636397930913716,39.447833853038802,2641,6.59,SPEED LIMIT 60 MPH,03000IS00083  01NN**************,3,IS,83,  ,0,JONES FALLS EXPWY,60,03000IS00083--1-----,BALTIMORE
-76.524945196881362,39.327429691829806,2642,0.413,SPEED LIMIT 65 MPH,03000IS00095EN03NN**************,3,IS,95,EN,0,IS 95 NB EXPRESS TOLL LANE,65,03000IS00095EN1-----,BALTIMORE
-76.506993837368682,39.363297100048747,2643,1.46,SPEED LIMIT 55 MPH,03000IS00695  09SS**************,3,IS,695,  ,0,BALTO BELTWAY (OUTER LOOP),55,03000IS00695--2-----,BALTIMORE
-75.815582292530294,38.010565023630171,2644,2.8,SPEED LIMIT 40 MPH,19000MD00667  01EE**************,19,MD,667,  ,0,CRISFIELD MARION RD,40,19000MD00667--1-----,SOMERSET
-75.838657844544542,37.982848624543088,2645,0.18,SPEED LIMIT 35 MPH,19000MD00667  01EE**************,19,MD,667,  ,0,CRISFIELD MARION RD,35,19000MD00667--1-----,SOMERSET
-75.69026478792631,38.192464044934361,2646,0.66,SPEED LIMIT 30 MPH,19000MD00675  01NN**************,19,MD,675,  ,0,SOMERSET AVE,30,19000MD00675--1-----,SOMERSET
-75.694171485638449,38.222815384508522,2647,2.86,SPEED LIMIT 50 MPH,19000MD00675  01NN**************,19,MD,675,  ,0,SOMERSET AVE,50,19000MD00675--1-----,SOMERSET
-75.694275709974335,38.218887219601577,2648,0.22,SPEED LIMIT 35 MPH,19000MD00822  01EE**************,19,MD,822,  ,0,UMES BLVD,35,19000MD00822--1-----,SOMERSET
-75.692631031233049,38.205822465748383,2649,0.08,SPEED LIMIT 25 MPH,19000MD00918  01EE**************,19,MD,918,  ,0,DR WILLIAM P HYTCHE BLVD,25,19000MD00918--1-----,SOMERSET
-76.080203370026084,38.776865218736113,2650,22.95,SPEED LIMIT 25 MPH,20000MD00033  01EE**************,20,MD,33,  ,0,ST MICHAELS RD,25,20000MD00033--1-----,TALBOT
-76.225693911570843,38.793728372170342,2651,12.73,SPEED LIMIT 35 MPH,20000MD00033  01EE**************,20,MD,33,  ,0,ST MICHAELS RD,35,20000MD00033--1-----,TALBOT
-75.984712314288672,38.887407007249145,2652,0.08,SPEED LIMIT 50 MPH,20000MD00303  01NN**************,20,MD,303,  ,0,TAPPERS CORNER RD,50,20000MD00303--1-----,TALBOT
-76.055162498206286,38.780054736497981,2653,0.33,SPEED LIMIT 40 MPH,20000MD00328  01EE**************,20,MD,328,  ,0,MATTHEWSTOWN RD,40,20000MD00328--1-----,TALBOT
-76.180266638557271,38.745091810174571,2654,0.75,SPEED LIMIT 30 MPH,20000MD00329  01EE**************,20,MD,329,  ,0,ROYAL OAK RD,30,20000MD00329--1-----,TALBOT
-76.04497363287895,38.771546096323178,2655,3.11,SPEED LIMIT 40 MPH,20000MD00331  01NN**************,20,MD,331,  ,0,DOVER RD,40,20000MD00331--1-----,TALBOT
-75.949131953906374,38.917748855394414,2656,0.777,SPEED LIMIT 25 MPH,20000MD00404AL01EE**************,20,MD,404,AL,0,TALBOT AVE,25,20000MD00404AL1-----,TALBOT
-76.061963652205506,38.664114868607768,2657,0.92,SPEED LIMIT 35 MPH,20000MD00565  01NN**************,20,MD,565,  ,0,MAIN ST,35,20000MD00565--1-----,TALBOT
-76.281444816967323,38.723220214398381,2658,0.49,SPEED LIMIT 25 MPH,20000MD00579  01NN**************,20,MD,579,  ,0,BOZMAN NEAVITT RD,25,20000MD00579--1-----,TALBOT
-76.076573843901599,38.924801051360262,2659,1.82,SPEED LIMIT 40 MPH,20000MD00662  01NN**************,20,MD,662,  ,0,OLD WYE MILLS RD,40,20000MD00662--1-----,TALBOT
-76.060691389828179,38.796928156944318,2660,9.798,SPEED LIMIT 55 MPH,20000US00050  01EE**************,20,US,50,  ,0,OCEAN GATEWAY,55,20000US00050--1-----,TALBOT
-76.062585299856849,38.936225372885495,2661,0.21,SPEED LIMIT 55 MPH,20000US00050  01EE**************,20,US,50,  ,0,OCEAN GATEWAY,55,20000US00050--1-----,TALBOT
-76.06381254226541,38.759787654295913,2662,0.255,SPEED LIMIT 30 MPH,20049MU00293  01WW**************,20,MU,293,  ,49,DUTCHMANS LA,30,20049MU00293--1-----,TALBOT
-76.057189409202664,38.652141086142251,2663,0.03,SPEED LIMIT 25 MPH,20147MU00025  01NN**************,20,MU,25,  ,147,MAIN ST,25,20147MU00025--1-----,TALBOT
-77.741834591853191,39.700333714694516,2664,0.14,SPEED LIMIT 30 MPH,21000CO00140  09EE**************,21,CO,140,  ,0,SHOWALTER RD (EB/L),30,21000CO00140--2-----,WASHINGTON
-77.698315786067468,39.673965368192384,2665,0.165,SPEED LIMIT 40 MPH,21000CO00178  01NN**************,21,CO,178,  ,0,MARSH PIKE,40,21000CO00178--1-----,WASHINGTON
-77.754407944372403,39.614388668460705,2666,0.427,SPEED LIMIT 35 MPH,21000CO00666  09WW**************,21,CO,666,  ,0,HALFWAY BLVD (WB/L),35,21000CO00666--2-----,WASHINGTON
-77.714862007999272,39.684609418708121,2667,0.03,SPEED LIMIT 25 MPH,21000CO01260  01NN**************,21,CO,1260,  ,0,HALIFAX DR,25,21000CO01260--1-----,WASHINGTON
-77.727875320310304,39.573412982322381,2668,0.034,SPEED LIMIT 25 MPH,21000CO01382  01WW**************,21,CO,1382,  ,0,ROCKLAND DR,25,21000CO01382--1-----,WASHINGTON
-78.058048744012524,39.659177347141302,2669,8.86,SPEED LIMIT 70 MPH,21000IS00070  01EE**************,21,IS,70,  ,0,EISENHOWER MEMORIAL HWY,70,21000IS00070--1-----,WASHINGTON
-78.010044924897642,39.624101635017368,2670,12.45,SPEED LIMIT 70 MPH,21000IS00070  01EE**************,21,IS,70,  ,0,EISENHOWER MEMORIAL HWY,70,21000IS00070--1-----,WASHINGTON
-78.126350663522004,39.689626652850215,2671,33.92,SPEED LIMIT 70 MPH,21000IS00070  09WW**************,21,IS,70,  ,0,EISENHOWER MEMORIAL HWY (WB/L),70,21000IS00070--2-----,WASHINGTON
-77.642418719384366,39.644857419504199,2672,0.49,SPEED LIMIT 40 MPH,21000MD00062  01NN**************,21,MD,62,  ,0,LITTLE ANTIETAM RD,40,21000MD00062--1-----,WASHINGTON
-77.742267200731092,39.527559556107853,2673,4.942,SPEED LIMIT 40 MPH,21000MD00065  01NN**************,21,MD,65,  ,0,SHARPSBURG PIKE,40,21000MD00065--1-----,WASHINGTON
-77.568773524445206,39.6633681985113,2674,12.19,SPEED LIMIT 35 MPH,21000MD00066  01NN**************,21,MD,66,  ,0,MAPLE AVE,35,21000MD00066--1-----,WASHINGTON
-76.341966480801659,39.409099257543119,2675,0.056,SPEED LIMIT 25 MPH,12000CO01180  01SS**************,12,CO,1180,  ,0,FOSTER KNOLL DR,25,12000CO01180--1-----,HARFORD
-76.298191591379563,39.503202482300068,2676,0.014,SPEED LIMIT 25 MPH,12000CO02107  01EE**************,12,CO,2107,  ,0,CEDARDAY DR,25,12000CO02107--1-----,HARFORD
-76.288081567591448,39.452876440417384,2677,0.017,SPEED LIMIT 25 MPH,12000CO02731  01NN**************,12,CO,2731,  ,0,FOUR SEASONS DR,25,12000CO02731--1-----,HARFORD
-76.297162294540499,39.462202373265008,2678,4.82,SPEED LIMIT 65 MPH,12000IS00095  01NN**************,12,IS,95,  ,0,J F K MEMORIAL HWY,65,12000IS00095--1-----,HARFORD
-76.236822844080066,39.551841863853433,2679,6.54,SPEED LIMIT 50 MPH,12000MD00022  01EE**************,12,MD,22,  ,0,FULFORD AVE,50,12000MD00022--1-----,HARFORD
-76.150428991292344,39.502154026216033,2680,12.851,SPEED LIMIT 25 MPH,12000MD00022  01EE**************,12,MD,22,  ,0,FULFORD AVE,25,12000MD00022--1-----,HARFORD
-76.535820643682044,39.613318628414646,2681,11.5,SPEED LIMIT 50 MPH,12000MD00023  01WW**************,12,MD,23,  ,0,NORRISVILLE RD,50,12000MD00023--1-----,HARFORD
-76.399456468892637,39.62681654811044,2682,17.18,SPEED LIMIT 25 MPH,12000MD00024  01NN**************,12,MD,24,  ,0,ROCK SPRING RD,25,12000MD00024--1-----,HARFORD
-76.350772588276769,39.524336236416175,2683,8.887,SPEED LIMIT 40 MPH,12000MD00024  01NN**************,12,MD,24,  ,0,ROCK SPRING RD,40,12000MD00024--1-----,HARFORD
-76.258596287191679,39.580265827704558,2684,7.71,SPEED LIMIT 45 MPH,12000MD00136  01NN**************,12,MD,136,  ,0,CALVARY RD,45,12000MD00136--1-----,HARFORD
-76.420049770062661,39.479010980297367,2685,0.06,SPEED LIMIT 50 MPH,12000MD00147  01NN**************,12,MD,147,  ,0,HARFORD RD,50,12000MD00147--1-----,HARFORD
-76.167885606357245,39.572708276665153,2686,4.82,SPEED LIMIT 50 MPH,12000MD00155  01EE**************,12,MD,155,  ,0,LEVEL RD,50,12000MD00155--1-----,HARFORD
-76.39503235594988,39.677862717395726,2687,14.6,SPEED LIMIT 50 MPH,12000MD00165  01NN**************,12,MD,165,  ,0,BALDWIN MILL RD,50,12000MD00165--1-----,HARFORD
-76.169527038587105,39.530301912889392,2688,1.22,SPEED LIMIT 40 MPH,12000MD00462  01NN**************,12,MD,462,  ,0,PARADISE RD,40,12000MD00462--1-----,HARFORD
-76.167409452544277,39.537206398252856,2689,1.71,SPEED LIMIT 50 MPH,12000MD00462  01NN**************,12,MD,462,  ,0,PARADISE RD,50,12000MD00462--1-----,HARFORD
-76.091439228105273,39.539436924145114,2690,0.04,SPEED LIMIT 25 MPH,12000MD00490  01NN**************,12,MD,490,  ,0,S UNION AVE,25,12000MD00490--1-----,HARFORD
-76.287167114073256,39.52502535034251,2691,5.28,SPEED LIMIT 40 MPH,12000MD00543  01NN**************,12,MD,543,  ,0,RIVERSIDE PKWY,40,12000MD00543--1-----,HARFORD
-76.345943890299708,39.590923703557245,2692,11.29,SPEED LIMIT 50 MPH,12000MD00543  01NN**************,12,MD,543,  ,0,RIVERSIDE PKWY,50,12000MD00543--1-----,HARFORD
-76.344763242606646,39.532170301469399,2693,5.32,SPEED LIMIT 30 MPH,12000MD00924  01NN**************,12,MD,924,  ,0,S MAIN ST,30,12000MD00924--1-----,HARFORD
-76.36346573742729,39.550502052023013,2694,0.37,SPEED LIMIT 30 MPH,12000MD00924  09SS**************,12,MD,924,  ,0,HEIGHE ST (SB/L),30,12000MD00924--2-----,HARFORD
-76.379739558723927,39.509291857971618,2695,0.13,SPEED LIMIT 45 MPH,12000US00001BU01NN**************,12,US,1,BU,0,BALTIMORE PIKE,45,12000US00001BU1-----,HARFORD
-76.350414919554808,39.549623527926506,2696,4.06,SPEED LIMIT 40 MPH,12000US00001BU01NN**************,12,US,1,BU,0,BALTIMORE PIKE,40,12000US00001BU1-----,HARFORD
